Data,Italia,Italia media mobile 7 gg,Italia variazioni su 7 gg (%),Lombardia,Lombardia media mobile 7 gg,Lombardia variazioni su 7 gg (%),Emilia-R.,Emilia-R. media mobile 7 gg,Emilia-R. variazioni su 7 gg (%),Veneto,Veneto media mobile 7 gg,Veneto variazioni su 7 gg (%),Piemonte,Piemonte media mobile 7 gg,Piemonte variazioni su 7 gg (%),Friuli VG,Friuli VG media mobile 7 gg,Friuli VG variazioni su 7 gg (%),Valle d'Aosta,Valle d'Aosta media mobile 7 gg,Valle d'Aosta variazioni su 7 gg (%),Liguria,Liguria media mobile 7 gg,Liguria variazioni su 7 gg (%),Trento,Trento media mobile 7 gg,Trento variazioni su 7 gg (%),Bolzano,Bolzano media mobile 7 gg,Bolzano variazioni su 7 gg (%),Marche,Marche media mobile 7 gg,Marche variazioni su 7 gg (%),Toscana,Toscana media mobile 7 gg,Toscana variazioni su 7 gg (%),Lazio,Lazio media mobile 7 gg,Lazio variazioni su 7 gg (%),Umbria,Umbria media mobile 7 gg,Umbria variazioni su 7 gg (%),Abruzzo,Abruzzo media mobile 7 gg,Abruzzo variazioni su 7 gg (%),Molise,Molise media mobile 7 gg,Molise variazioni su 7 gg (%),Campania,Campania media mobile 7 gg,Campania variazioni su 7 gg (%),Puglia,Puglia media mobile 7 gg,Puglia variazioni su 7 gg (%),Basilicata,Basilicata media mobile 7 gg,Basilicata variazioni su 7 gg (%),Calabria,Calabria media mobile 7 gg,Calabria variazioni su 7 gg (%),Sicilia,Sicilia media mobile 7 gg,Sicilia variazioni su 7 gg (%),Sardegna,Sardegna media mobile 7 gg,Sardegna variazioni su 7 gg (%),SERIE
28/01/21,495,457,-5.2,88,68,10.4,56,51,-15.1,52,64,-23.1,43,30,-6.6,21,23,-7.9,1,0,-62.5,22,17,7.3,0,7,0,4,4,-20,17,12,-3.4,16,13,-23,43,43,12.8,4,5,-17.8,5,13,79.6,2,3,-4.8,35,28,-9.4,34,26,11.6,1,2,-30,4,4,15.4,40,38,-3.7,7,6,-19.2,
29/01/21,480,458,-4.9,77,71,17.5,64,54,-4.6,53,60,-27.1,38,32,-1.3,18,23,-7.6,0,0,-62.5,25,17,2.5,1,7,21.4,3,4,-12.5,13,12,-2.2,26,15,-18.8,48,42,4.3,7,6,-6.8,7,11,21.9,2,3,16.7,21,24,-24.3,24,25,6.1,3,2,0,3,4,-3.6,40,38,0.8,7,6,-16.7,
30/01/21,424,448,-7.2,58,65,0.4,27,53,-2.4,60,56,-34.7,59,37,34.2,14,21,-7.5,1,1,-42.9,16,17,4.3,2,7,14.6,7,5,6.7,16,13,-1.1,22,15,-20.5,27,40,-3.1,5,6,-7,9,11,13.2,2,3,5.6,22,23,-35.9,29,28,19.9,2,2,0,3,4,-6.9,38,39,3.4,5,5,-27.1,
31/01/21,240,439,-6.9,24,62,0.7,22,51,-4.3,9,53,-36,14,38,44.3,16,22,0,0,0,-57.1,11,17,-1.7,1,2,-76.8,4,5,0,11,13,1.1,8,15,-13,39,43,6.7,9,6,-12.8,5,11,8.8,0,3,0,10,23,-30.3,13,27,28,1,2,-16.7,4,4,-16.1,38,39,5.8,1,5,-28.3,
01/02/21,332,426,-10.8,52,63,1.9,34,45,-20.9,39,53,-36.2,11,36,37.3,24,22,-0.7,1,1,-33.3,7,17,4.4,0,2,-77.6,2,4,-11.8,12,14,6.7,15,15,-6.1,38,43,-2.3,8,6,-4.4,3,7,-38.8,1,2,-33.3,8,21,-34.1,36,28,25.6,0,2,-47.6,4,3,-27.3,33,38,5.9,4,5,-24.4,
02/02/21,501,420,-10.4,63,61,-5.8,71,45,-21.6,76,50,-30.9,37,36,33.9,26,21,-13.7,0,1,33.3,12,16,0,3,1,-85,5,4,-18.2,8,13,9.5,9,15,10.2,52,44,6.2,12,7,11.1,8,6,-53.8,4,2,-38.1,38,23,-25.2,26,27,12.9,0,1,-58.8,3,3,-42.1,40,39,6.7,8,6,-2.5,
03/02/21,479,422,-8.6,46,58,-8.5,75,50,-6.2,57,49,-30.9,25,32,15.2,27,21,-13.1,1,1,33.3,27,17,10.1,3,1,-82.8,5,4,-3.2,10,12,3.6,21,17,27.2,49,42,1.4,9,8,28.6,4,6,-55.4,4,2,-28.6,17,22,-23.7,46,30,18.9,2,1,-47.1,7,4,-20,37,38,4.7,7,6,-7.1,
04/02/21,425,412,-10,40,51,-24.8,58,50,-1.1,62,51,-20,31,31,1.9,19,21,-11.7,0,0,0,10,15,-7.7,5,2,-70.6,2,4,0,15,12,0,22,18,30.9,42,42,-1.3,3,8,43.2,6,6,-52.3,6,3,-5,36,22,-21.2,31,29,12,3,2,-21.4,3,4,-10,27,36,-3.8,4,5,-14.3,
05/02/21,380,397,-13.2,46,47,-33.9,54,49,-9.3,25,47,-22.5,22,28,-11.9,32,23,0,1,1,33.3,9,13,-24.6,0,2,-72.5,6,4,10.7,16,13,1.1,16,16,8.7,36,40,-3.7,10,8,36.6,10,6,-42.3,2,3,-9.5,23,22,-8.3,29,30,20,0,1,-52.9,4,4,3.7,34,35,-7.8,5,5,-15,
06/02/21,388,392,-12.5,50,46,-29,44,51,-3.2,63,47,-15.3,21,23,-37.8,25,24,14.2,1,1,0,28,15,-14,2,2,-70.2,4,4,-12.5,6,11,-14.3,11,15,-2.9,38,42,5.4,8,8,47.5,4,6,-48.1,1,3,-5.3,9,20,-12.4,31,30,9.8,6,2,-29.4,4,4,7.4,26,34,-13,6,5,0,
07/02/21,273,397,-9.7,58,51,-17.8,25,52,1.1,28,50,-5.9,8,22,-41.3,14,24,10.6,1,1,66.7,9,15,-12.8,5,3,12.5,5,4,-9.4,9,11,-17.4,22,17,8.4,20,39,-8.9,3,8,29.3,11,7,-37.8,3,3,16.7,3,19,-15.7,8,30,7.8,3,2,-6.7,7,5,23.1,28,32,-17.6,3,5,12.1,
08/02/21,310,394,-7.7,51,51,-19.2,32,51,14,18,47,-10.6,12,22,-38.6,34,25,16.4,1,1,25,12,15,-9.3,5,3,76.9,5,5,6.7,8,10,-24.2,15,17,7.4,32,38,-10.3,6,7,18.6,5,7,-7.7,5,4,78.6,13,20,-5.4,23,28,-1,3,2,54.5,1,4,20.8,25,31,-19.3,4,5,8.8,
09/02/21,425,383,-8.9,55,49,-18.4,45,48,6.7,65,45,-9.4,35,22,-39.1,10,23,11,1,1,50,10,15,-7.1,3,3,155.6,6,5,22.2,8,10,-21.7,27,19,24.1,33,36,-19.1,11,7,0,8,7,11.6,2,3,76.9,24,18,-21.9,41,30,8.9,1,3,157.1,5,4,40.9,27,29,-24.4,8,5,-5.1,
10/02/21,339,363,-13.9,39,48,-16.9,37,42,-15.5,31,42,-15.6,18,21,-35.2,14,21,1.4,0,1,25,7,12,-29.2,1,3,110,2,4,0,12,11,-14.9,16,18,10.3,51,36,-14.9,12,8,-1.9,7,7,24.4,1,3,33.3,26,19,-11.3,25,27,-9.6,1,2,88.9,2,4,-7.1,32,28,-25.2,5,5,-10.3,
11/02/21,394,358,-12.9,54,50,-1.9,71,44,-12.3,31,37,-26.7,22,20,-35.8,40,24,17.4,0,1,66.7,8,12,-23.1,1,2,13.3,10,5,35.7,8,10,-21.2,7,16,-7.3,31,34,-18.3,9,8,11.3,5,7,19,6,3,5.3,12,16,-27.6,33,27,-7.3,1,2,36.4,6,4,7.4,29,29,-20.6,10,6,13.9,
12/02/21,319,350,-12,47,51,7.6,27,40,-17.6,34,39,-17.7,20,19,-31.7,12,21,-5.7,1,1,25,8,12,-10.9,1,3,28.6,5,5,19.4,7,8,-34.1,17,16,1.8,34,34,-15.5,12,9,8.9,7,7,4.4,1,3,0,15,15,-33.8,33,28,-7.6,4,3,137.5,2,4,-3.6,24,27,-22.7,8,6,29.4,
13/02/21,314,339,-13.5,61,52,13.7,36,39,-23.7,29,34,-28.7,16,19,-18.6,11,19,-20.1,0,1,0,8,9,-40.4,0,2,14.3,5,5,35.7,11,9,-19.2,14,17,15.7,21,32,-24.5,10,9,6.8,13,8,40,3,3,16.7,18,16,-21.3,28,27,-9.9,0,2,8.3,2,4,-13.8,23,27,-20,5,6,22.9,
14/02/21,224,332,-16.3,21,47,-7.6,41,41,-19.9,9,31,-38,6,18,-16.8,11,19,-21,1,1,-20,8,9,-40.2,1,2,-33.3,8,6,41.4,8,9,-18.4,17,16,-2.6,11,30,-22.5,10,10,32.1,5,7,8.7,2,3,-4.8,7,16,-14.2,17,29,-3.4,2,2,-14.3,5,3,-28.1,27,27,-16.9,7,7,27,
15/02/21,261,325,-17.4,35,45,-11.9,21,40,-22.6,11,30,-36.2,14,19,-16,12,16,-37.9,0,0,-40,7,8,-47.7,2,1,-60.9,3,6,21.9,12,9,-8.3,18,17,0,34,31,-20.1,7,10,39.2,12,8,18.8,2,2,-32,16,17,-15.1,22,28,2.6,1,1,-41.2,2,3,-17.2,24,27,-14.3,6,7,32.4,
16/02/21,339,313,-18.3,38,42,-14.7,35,38,-19.5,42,27,-41.2,37,19,-13.6,10,16,-31.7,0,0,-66.7,10,8,-46.7,4,1,-56.5,5,5,15.2,4,9,-13.9,15,15,-22.4,32,31,-14.4,11,10,42,7,8,16.7,4,3,-17.4,17,16,-11.2,34,27,-8.1,1,1,-44.4,1,3,-35.5,25,26,-9.8,7,7,29.7,
17/02/21,372,318,-12.5,29,41,-15.9,31,37,-11.2,70,32,-22.6,22,20,-6.8,7,15,-30.4,0,0,-60,11,9,-29.4,4,2,-38.1,5,6,36.7,15,9,-12.2,22,16,-14.7,55,31,-13.5,11,10,32.1,6,8,7.8,5,3,15,14,14,-26.1,17,26,-2.1,5,2,-17.6,7,4,-3.8,27,26,-10.1,9,7,48.6,
18/02/21,345,311,-13.4,55,41,-19,22,30,-30.8,30,32,-13.8,16,19,-5.1,11,11,-56.2,0,0,-60,1,8,-36.1,2,2,-17.6,5,5,-5.3,17,11,10.4,11,16,0,41,33,-5.4,15,11,28.8,11,9,22,3,3,0,29,17,5.5,37,27,-1.1,0,2,-13.3,2,3,-27.6,29,26,-10.9,8,7,22,
19/02/21,356,316,-9.7,33,39,-23.2,46,33,-17.4,32,32,-17.4,25,19,0,15,11,-48.3,0,0,-80,15,9,-26.8,4,2,-5.6,9,6,8.1,17,12,44.8,19,17,0.9,38,33,-2.9,11,11,23,9,9,34,5,3,26.3,13,16,11.8,27,26,-6.2,3,2,-36.8,4,3,-14.8,25,26,-5.8,6,7,9.1,
20/02/21,254,307,-9.4,37,35,-32.1,23,31,-19.8,18,30,-10.2,12,19,0.8,8,11,-45.2,1,0,-50,10,9,0,1,3,12.5,4,6,2.6,8,12,28.6,15,17,-0.8,32,35,9.5,13,11,23.8,2,7,-7.1,4,4,19,11,15,-3.6,23,25,-7.3,2,2,7.7,2,3,-8,21,25,-5.3,7,7,16.3,
21/02/21,235,309,-7,50,40,-15.5,41,31,-24.2,11,31,-1.4,8,19,3.9,8,10,-46.2,0,0,-75,4,8,-4.9,0,2,41.7,6,5,-9.8,7,11,29,15,16,1.8,15,35,16,11,11,12.9,10,8,14,2,4,25,14,16,-0.9,6,24,-17,1,2,8.3,1,3,-17.4,21,25,-8,4,7,0,
22/02/21,277,311,-4.3,45,41,-8,23,32,-20.5,9,30,1,22,20,8.4,11,10,-36.4,0,0,-66.7,11,9,10.7,2,2,88.9,13,7,20.5,11,11,19.7,16,16,-2.6,24,34,10.2,10,12,15.5,8,8,-7,3,4,52.9,21,17,0.8,17,23,-19.1,3,2,50,1,3,-25,22,24,-8.6,5,7,-6.1,
23/02/21,359,314,0.4,43,42,-1,25,30,-21.3,21,27,2.1,22,18,-4.5,17,11,-30,1,0,0,13,9,16.1,1,2,40,13,8,44.7,9,12,35.5,20,17,13.5,33,34,11.2,10,12,14.1,24,10,25,5,4,42.1,38,20,26.1,32,23,-17.2,0,2,40,1,3,-10,24,24,-8.2,7,7,-4.2,
24/02/21,321,307,-3.4,38,43,5.6,33,30,-18.7,21,20,-37.2,17,17,-10.9,10,11,-22.3,0,0,0,11,9,8.3,3,2,0,6,8,36.6,5,11,13.8,17,16,2.7,38,32,1.4,11,12,15.7,10,11,34.5,2,3,4.3,40,24,67.7,24,24,-9.8,1,1,-28.6,3,2,-44,24,24,-7.3,7,6,-15.4,
25/02/21,311,302,-2.8,44,41,1.4,33,32,5.2,28,20,-37.8,20,18,-3.8,15,12,13.5,0,0,0,7,10,34,3,2,0,3,8,50,10,10,-9.5,14,17,1.8,18,28,-13.2,9,11,-1.3,16,11,29.5,3,3,20,29,24,43.1,27,22,-17,1,2,-15.4,3,2,-28.6,18,22,-13.4,10,7,-8,
26/02/21,256,288,-9,47,43,11.8,30,30,-10.3,23,19,-41.3,5,15,-22.1,6,11,-2.6,0,0,100,5,9,1.7,1,2,-35.3,7,7,30,5,8,-34.5,22,17,2.6,19,26,-22.8,7,10,-5.3,11,12,28.6,3,3,-8.3,11,23,43.9,22,22,-17,0,1,-33.3,3,2,-39.1,24,22,-14.4,5,6,-6.3,
27/02/21,283,292,-5.1,49,45,27.4,32,31,-0.9,23,19,-35.8,14,15,-18.2,11,11,5.4,0,0,-50,8,8,-4.8,2,2,-33.3,4,7,33.3,16,9,-22.2,20,18,6,20,24,-31.3,7,9,-16.7,9,13,69.2,0,3,-28,14,24,56.1,20,21,-16.4,1,1,-50,3,2,-34.8,24,22,-11.8,6,6,-12,
28/02/21,195,286,-7.4,37,43,9.4,22,28,-9.6,10,19,-36.9,4,15,-22.4,7,11,8.5,0,0,0,2,8,-1.7,0,2,-29.4,5,7,37.8,12,10,-15,13,17,6.1,12,23,-33.6,13,10,-15.2,3,12,42.1,2,3,-28,5,23,38.6,16,23,-4.8,0,1,-53.8,3,2,-10.5,24,23,-7,5,6,-4.3,
01/03/21,249,282,-9.4,42,43,4.5,23,28,-10.4,5,19,-38.2,6,13,-38,3,10,-1.4,0,0,0,6,7,-16.1,2,2,-29.4,8,7,-2.1,7,9,-19,18,18,9.7,28,24,-29.1,6,9,-23.2,8,12,52.8,1,2,-38.5,20,22,31.9,29,24,5.6,3,1,-60,5,3,16.7,21,23,-6.5,8,7,4.3,
02/03/21,346,280,-10.8,55,45,6.8,44,31,2.8,22,19,-30.9,20,12,-32.3,12,9,-16.9,0,0,-100,8,7,-27.7,1,2,-14.3,4,5,-32.7,16,10,-15.5,13,17,-0.8,29,23,-31.1,6,8,-27.2,11,10,-2.9,2,2,-51.9,36,22,10.7,40,25,11.9,1,1,-50,5,4,38.9,17,22,-10.1,4,6,-2.2,
03/03/21,350,284,-7.3,60,48,11,40,32,5.2,17,18,-9.9,16,12,-30.3,10,9,-20,0,0,-100,15,7,-21.5,2,2,-15.4,1,5,-42.9,11,11,4.1,28,18,13.3,35,23,-27.1,5,8,-34.6,11,10,-6.8,3,2,-41.7,40,22,-6.6,29,26,10.2,0,1,-40,4,4,85.7,20,21,-10.8,3,6,-6.8,
04/03/21,342,289,-4.4,59,50,20.3,25,31,-3.6,20,17,-14.3,26,13,-27.8,10,8,-29.8,1,0,-50,7,7,-28.2,2,1,-28.6,4,5,-38.9,9,11,13.4,23,20,18.1,22,24,-16.7,8,7,-30.7,27,11,1.3,2,2,-45.8,40,24,0,32,27,20.5,1,1,-45.5,3,4,73.3,17,21,-5.2,4,5,-23.9,
05/03/21,300,295,2.6,61,52,19.4,46,33,11.5,25,17,-6.9,24,16,3.8,12,9,-13.3,0,0,-50,8,8,-11.5,3,2,9.1,4,4,-42.3,12,12,50.9,11,18,5.9,19,24,-7.8,7,7,-26.8,8,11,-4.9,11,3,-4.5,13,24,2.4,19,26,22.5,0,1,-25,0,3,64.3,15,20,-10.4,2,5,-28.9,
06/03/21,310,299,2.4,67,54,20.6,25,32,3.7,17,17,-14.7,25,17,12,11,9,-16.7,0,0,0,7,8,-10.2,4,2,16.7,4,4,-42.3,11,11,23.8,23,18,4,13,23,-5.4,13,8,-10.8,25,13,5.7,3,3,33.3,24,25,6.6,15,26,21.6,2,1,0,4,3,60,13,18,-19.1,4,4,-31.8,
07/03/21,210,301,5.2,33,54,24.4,31,33,18.2,15,17,-10.4,9,18,21.2,11,10,-10.4,1,0,100,6,8,0,2,2,33.3,3,4,-45.1,16,12,20.6,10,18,3.3,13,23,-3,5,7,-25.4,10,14,23.5,5,4,50,13,27,17.7,10,25,10.1,1,1,33.3,1,3,29.4,15,17,-26.3,0,4,-44.4,
08/03/21,321,311,10.4,52,55,29,50,37,31.8,12,18,-2.3,16,19,54.5,19,12,23.2,0,0,100,2,8,1.9,4,3,50,4,3,-47.8,4,11,23.4,22,19,4.8,22,22,-8.9,10,8,-14.3,12,15,28.4,1,4,68.8,41,30,31.8,25,24,0,1,1,0,1,3,-14.3,22,17,-25.2,1,3,-62.5,
09/03/21,379,316,12.8,63,56,26.6,44,37,20.3,29,19,2.3,22,20,60.5,14,12,35.9,0,0,#DIV/0!,9,8,14.9,1,3,50,5,4,-32.4,12,11,5.6,21,20,17.9,28,22,-7.3,7,8,-6.8,12,15,54.4,0,4,92.3,45,31,39.4,39,24,-5.1,1,1,-14.3,3,2,-36,21,18,-19.1,3,2,-62.2,
10/03/21,335,314,10.4,70,58,21.3,43,38,17.9,14,19,3.1,29,22,77.6,12,13,39.1,0,0,#DIV/0!,8,7,-7.8,5,3,90.9,2,4,-18.8,13,11,0,20,19,1.6,22,20,-13.7,9,8,11.3,10,15,50.7,2,3,71.4,26,29,30.3,27,24,-8.7,0,1,0,3,2,-42.3,18,17,-18.2,2,2,-61,
11/03/21,376,319,10.4,81,61,22.3,45,41,31.5,22,19,11.7,42,24,83.5,16,14,61,0,0,0,5,6,-11.8,1,3,100,1,3,-30.3,10,11,2.6,20,18,-7.3,16,19,-19.4,4,8,5.8,37,16,42.5,6,4,115.4,27,27,13.9,17,22,-19.1,3,1,33.3,2,2,-46.2,21,18,-15,0,2,-65.7,
12/03/21,383,331,12.1,89,65,25.3,35,39,17.7,29,20,13.1,28,24,55.5,14,14,49.2,0,0,0,9,7,-14.8,1,3,50,6,4,-16.7,11,11,-7.2,25,20,11.9,24,20,-16.4,7,8,5.8,11,17,51.9,8,4,19,29,29,22,32,24,-10.8,1,1,50,5,3,-17.4,16,18,-8.7,3,2,-59.4,
13/03/21,320,332,11.1,66,65,19.2,31,40,24,24,21,25,28,25,43.8,15,14,55.4,0,0,0,8,7,-11.3,2,2,14.3,2,3,-23.3,11,11,-1.3,20,20,7,19,21,-8.9,10,7,-10.3,11,15,10.8,2,3,0,23,29,14.6,23,25,-3.9,1,1,14.3,5,3,-16.7,16,18,1.6,3,2,-60,
14/03/21,267,340,13,61,69,27.9,51,43,27.8,8,20,14,3,24,33.3,10,14,44.9,0,0,-100,8,7,-14,1,2,-6.3,3,3,-17.9,16,11,-6.1,19,21,16.7,10,20,-11.3,5,7,4,7,14,0,2,3,-22.2,29,31,18.3,9,25,-1.1,1,1,0,8,4,22.7,16,19,10.2,0,2,-52,
15/03/21,357,345,10.9,79,73,31.5,61,44,18.8,10,19,6.3,19,24,25.7,17,14,15.3,0,0,-100,13,9,13.2,4,2,-16.7,0,3,-20.8,11,12,6.3,11,19,4.6,20,20,-9.2,9,7,-5.6,10,14,-5.8,1,3,-22.2,35,31,3.4,34,26,6.5,0,1,16.7,4,4,66.7,17,18,5,2,2,-27.8,
16/03/21,505,363,15,81,75,33.4,47,45,19.9,84,27,41.5,43,27,39.1,15,14,13.8,1,0,-50,12,9,16.7,2,2,-11.1,8,3,-12,15,12,16,18,19,-3.6,32,20,-5.9,10,8,-1.8,13,14,-5.7,2,3,-8,65,33,8.3,30,25,1.8,6,2,100,4,4,93.8,16,17,-2.4,1,2,-35.3,
17/03/21,434,377,20.3,79,77,32.3,52,46,22,59,34,78.8,41,29,35.1,15,15,14.6,1,0,0,8,9,34,3,2,-33.3,2,3,-15.4,15,13,15.6,21,19,3.1,20,20,1.4,10,8,-6.8,10,14,-4.8,4,4,4.2,33,34,19.3,34,26,7.2,4,2,166.7,6,5,126.7,15,17,-3.3,2,2,-31.3,
18/03/21,426,385,20.7,92,78,28.1,65,49,20.4,36,36,86.6,45,30,24,19,15,10.5,0,0,100,11,10,53.3,3,2,-20,7,4,21.7,12,13,16.7,25,20,9.4,23,21,11.3,6,8,3.6,9,10,-37.7,5,3,-14.3,13,32,20.1,27,27,24.3,4,2,112.5,6,5,171.4,17,16,-9.6,1,2,0,
19/03/21,389,385,16.6,80,77,18.2,42,50,27.8,23,35,76.8,33,30,24,21,16,15.5,0,0,100,5,9,41.3,3,3,0,0,3,-12,9,13,15.6,25,20,-1.4,38,23,17.4,6,8,1.8,29,13,-23.9,4,3,-20,13,30,2.9,27,26,11.5,5,3,133.3,6,6,105.3,18,16,-8.7,2,2,-15.4,
20/03/21,404,397,19.7,78,79,21.1,47,52,30.8,20,34,65.5,52,34,35.6,14,16,9.9,0,0,100,5,9,31.9,2,3,12.5,2,3,-4.3,20,14,27.3,18,20,-0.7,24,24,16,12,8,11.5,35,16,9.7,2,3,-16.7,28,31,5.9,26,27,8.1,0,3,150,4,5,90,13,16,-13.2,2,1,-16.7,
21/03/21,303,403,18.4,90,83,20.1,34,50,16.4,10,35,75.4,12,35,45.8,15,17,16,0,0,#DIV/0!,5,8,20.4,1,3,20,0,3,-17.4,8,13,16.9,36,22,4.8,15,25,22,4,8,9.6,9,16,15,0,3,-14.3,26,30,-3.2,10,27,9.3,6,4,212.5,7,5,37,11,15,-17.7,4,2,16.7,
22/03/21,389,407,17.9,77,82,13.4,44,47,6.8,14,35,80.9,40,38,55.6,18,17,19.4,0,0,#DIV/0!,8,8,-10,6,3,33.3,0,3,0,11,13,7.1,23,24,22.1,19,24,23,4,7,2,7,16,14.3,5,3,4.8,43,32,3.3,28,26,0.6,7,5,357.1,6,6,30,24,16,-8.8,5,2,30.8,
23/03/21,554,414,14,99,85,12.9,56,49,8.6,52,31,12,75,43,55.2,22,18,25.3,0,0,0,6,7,-23.8,4,3,37.5,4,2,-31.8,9,12,-3.4,31,26,34.6,26,24,15.4,14,8,3.7,18,17,18.2,2,3,-4.3,62,31,-6.8,46,28,15.1,1,4,125,2,5,19.4,23,17,0.8,2,3,63.6,
24/03/21,463,418,10.8,110,89,16.8,45,48,3.4,28,26,-22.5,30,41,40.7,20,18,26.5,0,0,-100,8,7,-23.8,3,3,57.1,2,2,-31.8,13,12,-7.9,27,26,38.1,30,25,24.1,2,7,-12.7,11,17,19.2,2,3,-20,52,34,-1.7,38,29,12.8,10,5,106.3,5,5,5.9,25,19,12,2,3,63.6,
25/03/21,463,424,10.1,100,91,15.9,58,47,-4.7,25,25,-31.2,40,40,36.2,13,18,17.1,0,0,-100,10,7,-31.9,0,3,18.8,1,1,-67.9,15,12,-6.6,22,26,30.9,33,26,25,3,6,-21.1,15,18,74.6,1,2,-33.3,62,41,26,37,30,12.2,0,4,70.6,4,5,-10.5,23,20,21.2,1,3,50,
26/03/21,460,434,12.5,100,93,21.6,46,47,-5.4,33,26,-25.4,38,41,35.4,28,19,16.1,1,0,-50,6,7,-26.2,5,3,16.7,2,2,-50,17,13,4.5,22,26,28.8,37,26,13.6,5,6,-21.4,5,14,12.4,1,2,-35,42,45,49.3,41,32,22.8,1,4,19,3,4,-20.5,25,21,25.2,2,3,63.6,
27/03/21,383,431,8.4,102,97,23.3,33,45,-13.4,17,26,-25.4,49,41,20.3,14,19,17.1,0,0,-50,8,7,-17.7,3,3,22.2,0,1,-59.1,13,12,-12.2,19,26,31.4,15,25,4.8,6,5,-34.5,2,10,-40.7,3,2,-30,31,45,47.2,32,33,24.1,2,4,35,6,5,-13.2,26,22,40.2,2,3,80,
28/03/21,300,430,6.9,75,95,14.5,31,45,-10.1,11,26,-25.6,10,40,15.1,23,20,19,0,0,-50,6,7,-11.9,1,3,22.2,3,2,-36.8,12,13,0,27,24,11,14,25,1.2,4,5,-33.3,9,10,-41.7,3,2,-5.6,18,44,45.5,14,34,25.5,3,3,-4,5,4,-16.2,28,25,62.6,3,2,21.4,
29/03/21,420,435,6.8,88,96,16.8,55,46,-2.1,10,25,-28.5,18,37,-2.3,11,19,12,1,0,0,4,7,-11.1,1,2,-15,8,3,5.3,7,12,-4.4,31,26,7.8,45,29,17,0,5,-34.6,17,11,-31.3,2,2,-36.4,54,46,45.2,33,34,32.4,3,3,-37.5,2,4,-30.8,27,25,55.3,3,2,-11.8,
30/03/21,532,432,4.2,85,94,10.9,67,48,-1.5,52,25,-17.8,61,35,-17.4,15,18,0,3,1,400,14,8,16.7,4,2,-22.7,2,3,20,13,13,7.1,32,26,0.6,32,29,24.8,5,4,-55.4,25,12,-28.2,1,2,-40.9,64,46,48.2,35,33,16.2,2,3,-22.2,13,5,2.7,3,22,29.8,4,2,-5.6,
31/03/21,470,433,3.4,100,93,3.8,58,50,4.5,35,26,0,39,36,-11.1,17,17,-6.2,1,1,#DIV/0!,14,9,29.2,0,2,-36.4,3,3,26.7,10,12,6.1,19,25,-7,38,31,22.3,4,4,-43.8,11,12,-28.8,1,2,-40,38,44,30.4,51,35,20.3,2,2,-60.6,4,5,2.8,24,22,19.1,1,2,-11.1,
01/04/21,504,438,3.5,127,97,6.8,67,51,9.5,28,27,8.1,28,35,-13.8,15,18,0,0,1,#DIV/0!,10,9,31.9,4,3,-5.3,4,3,144.4,19,13,7.1,32,26,0,33,31,15.7,3,4,-40,9,11,-37.1,2,2,-18.8,55,43,5.6,36,35,14.2,2,2,-48.3,4,5,8.8,22,22,13.1,4,3,5.6,
02/04/21,484,442,1.9,97,96,3.1,56,52,11.2,29,26,0,63,38,-6.6,16,16,-14.6,1,1,500,8,9,33.3,3,2,-23.8,3,3,109.1,15,13,-4.3,26,27,3.9,43,31,19.6,1,3,-47.7,6,11,-21,0,2,-7.7,57,45,0.6,25,32,0,3,2,-32,12,7,48.4,18,21,2.8,2,3,5.6,
03/04/21,379,441,2.5,97,96,-1.3,38,53,17.7,32,28,10.1,23,35,-14.8,20,17,-10,1,1,600,1,8,11.8,6,3,-13.6,2,4,177.8,11,12,1.2,22,27,5,27,33,32.6,1,3,-52.6,15,13,37.3,4,2,-7.1,34,46,0.6,23,31,-6.5,2,2,-37,2,6,27.3,17,20,-11.5,1,3,0,
04/04/21,329,445,3.5,74,95,0.8,35,54,20.1,24,30,16.7,28,37,-7.8,18,16,-18.8,1,1,700,6,8,9.6,2,3,-9.1,3,4,108.3,16,13,1.1,26,27,9.9,26,35,40.2,5,3,-50,3,12,28.4,3,2,-23.5,7,44,-0.3,15,31,-7.6,2,2,-33.3,10,7,51.6,24,19,-22.4,1,2,-5.9,
05/04/21,299,428,-1.5,81,94,-1.9,38,51,10.8,17,31,23.3,13,36,-1.9,10,16,-15.3,0,1,250,1,8,12.5,0,3,11.8,3,3,0,9,13,8.1,24,26,1.1,32,33,15.5,4,3,-32.4,4,10,-5.2,0,2,-21.4,9,38,-17.8,20,29,-14.9,2,2,-25,7,7,92.6,23,19,-26,2,2,0,
06/04/21,424,413,-4.4,53,90,-4.7,38,47,-1.5,15,26,2.3,18,30,-13.8,16,16,-9.7,1,1,0,5,6,-19.6,4,3,11.8,5,3,27.8,10,13,0,32,26,0.6,43,35,17.5,3,3,-16,14,9,-26.2,0,1,-23.1,62,37,-18.9,70,34,4.3,8,3,0,10,7,28.9,16,21,-8.3,1,2,-29.4,
07/04/21,630,436,0.7,109,91,-1.8,57,47,-5.5,67,30,15.8,79,36,-1.2,22,17,-3.3,2,1,0,12,6,-30.6,5,3,71.4,2,3,15.8,16,14,10.3,41,29,18,47,36,17.3,6,3,-14.8,13,9,-23.8,3,2,0,66,41,-6.1,43,33,-4.5,8,4,107.7,8,8,43.2,19,20,-10.9,5,2,0,
