country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,482,2020-21,7.798810148,8957,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,316,2020-22,7.462170861,9273,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,355,2020-23,6.274582266,9628,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,396,2020-24,7.02266957,10024,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,474,2020-25,8.135449435,10498,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,1105,2020-26,14.76537317,11603,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,912,2020-27,18.86115116,12515,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,659,2020-28,14.69056444,13174,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,771,2020-29,13.37206057,13945,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,1379,2020-30,20.10484631,15324,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,1476,2020-31,26.69736568,16800,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,1555,2020-32,28.34315775,18355,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,1657,2020-33,30.03570527,20012,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,1911,2020-34,33.36469378,21923,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,2444,2020-35,40.72400263,24367,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,3789,2020-36,58.2853521,28156,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,8032,2020-37,110.5392503,36188,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,13052,2020-38,197.1584091,49240,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,15357,2020-39,265.6551529,64597,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,17849,2020-40,310.5123379,82446,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,34664,2020-41,491.0538577,117110,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,56775,2020-42,855.0544378,173885,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,84212,2020-43,1318.38231,258097,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,83547,2020-44,1568.729726,341644,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,73184,2020-45,1465.605891,414828,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,45288,2020-46,1107.842489,460116,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,32147,2020-47,724.1017552,492263,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,27460,2020-48,557.3904994,519723,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,27110,2020-49,510.2890525,546833,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,34246,2020-50,573.7455581,581079,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,46444,2020-51,754.5395574,627523,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,46817,2020-52,872.0921262,674340,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,72374,2020-53,1114.565924,746714,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,88740,2021-01,1506.591725,835454,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,56398,2021-02,1357.19869,891852,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,48152,2021-03,977.6565959,940004,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,47325,2021-04,892.8141445,987329,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,50076,2021-05,910.8056442,1037405,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,53455,2021-06,968.1278339,1090860,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,66320,2021-07,1120.026961,1157180,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,82871,2021-08,1395.098663,1240051,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,85240,2021-09,1572.02131,1325291,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,77129,2021-10,1518.327344,1402420,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,64913,2021-11,1328.247711,1467333,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,49439,2021-12,1069.315993,1516772,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,37048,2021-13,808.7478337,1553820,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,27364,2021-14,602.3224931,1581184,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,0,2020-01,,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,0,2020-02,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,0,2020-03,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,0,2020-04,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,0,2020-05,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,0,2020-06,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,0,2020-07,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,0,2020-08,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,0,2020-09,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,0,2020-10,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,0,2020-11,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,1,2020-12,0.093510913,1,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,15,2020-13,1.496174609,16,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,51,2020-14,6.171720261,67,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,71,2020-15,11.40833139,138,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,50,2020-16,11.31482048,188,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,33,2020-17,7.761405783,221,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,27,2020-18,5.610654783,248,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,32,2020-19,5.51714387,280,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,17,2020-20,4.582034739,297,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,18,2020-21,3.272881957,315,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,5,2020-22,2.150751,320,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,7,2020-23,1.122130957,327,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,2,2020-24,0.841598217,329,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,7,2020-25,0.841598217,336,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,12,2020-26,1.776707348,348,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,0,2020-27,1.122130957,348,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,4,2020-28,0.374043652,352,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,7,2020-29,1.028620044,359,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,12,2020-30,1.776707348,371,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,12,2020-31,2.244261913,383,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,6,2020-32,1.683196435,389,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,8,2020-33,1.309152783,397,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,15,2020-34,2.150751,412,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,11,2020-35,2.431283739,423,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,13,2020-36,2.244261913,436,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,20,2020-37,3.085860131,456,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,47,2020-38,6.265231174,503,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,103,2020-39,14.02663696,606,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,121,2020-40,20.94644452,727,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,307,2020-41,40.02267079,1034,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,388,2020-42,64.99008457,1422,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,779,2020-43,109.1272355,2201,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,1228,2020-44,187.6764025,3429,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,1429,2020-45,248.458496,4858,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,1350,2020-46,259.8668274,6208,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,988,2020-47,218.6285147,7196,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,942,2020-48,180.4760622,8138,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,764,2020-49,159.5296177,8902,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,707,2020-50,137.5545531,9609,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,802,2020-51,141.1079678,10411,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,741,2020-52,144.2873388,11152,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,918,2020-53,155.1346048,12070,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,1202,2021-01,198.2431357,13272,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,1177,2021-02,222.4624621,14449,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,1004,2021-03,203.9473014,15453,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,939,2021-04,181.6917041,16392,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,941,2021-05,175.8005165,17333,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,917,2021-06,173.7432764,18250,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,1080,2021-07,186.7412934,19330,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,1139,2021-08,207.5007161,20469,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,1413,2021-09,238.6398501,21882,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,1497,2021-10,272.116757,23379,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,1431,2021-11,273.7999534,24810,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,1327,2021-12,257.9030982,26137,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,920,2021-13,210.1190216,27057,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Decessi per milione di abitanti in 14 giorni,861,2021-14,166.5429361,27918,"Epidemic intelligence, national weekly data"
Denmark,DNK,Europe,5822763,Casi per 100.000 abitanti in 14 giorni,0,2020-01,,0,"Epidemic intelligence, national weekly data"
Denmark,DNK,Europe,5822763,Casi per 100.000 abitanti in 14 giorni,0,2020-02,0,0,"Epidemic intelligence, national weekly data"
Denmark,DNK,Europe,5822763,Casi per 100.000 abitanti in 14 giorni,0,2020-03,0,0,"Epidemic intelligence, national weekly data"
Denmark,DNK,Europe,5822763,Casi per 100.000 abitanti in 14 giorni,0,2020-04,0,0,"Epidemic intelligence, national weekly data"
