Data,CASI,VARIAZIONI,1,2,3,4,5,Regione
9-mar,172,14.9,100,0,0,0,0,Basilicata
10-mar,170,19.9,100,0,0,0,0,Basilicata
11-mar,176,24,100,0,0,0,0,Basilicata
12-mar,171,10.1,100,0,0,0,0,Basilicata
13-mar,164,-1.4,100,0,0,0,0,Basilicata
14-mar,157,-9.9,100,0,0,0,0,Basilicata
15-mar,164,-0.9,0,100,0,0,0,Basilicata
16-mar,161,-6.3,0,100,0,0,0,Basilicata
17-mar,163,-4.2,0,100,0,0,0,Basilicata
18-mar,168,-4.2,0,100,0,0,0,Basilicata
19-mar,164,-4.5,0,100,0,0,0,Basilicata
20-mar,166,1,0,100,0,0,0,Basilicata
21-mar,166,5.7,0,100,0,0,0,Basilicata
22-mar,158,-3.7,0,100,0,0,0,Basilicata
23-mar,150,-7,0,100,0,0,0,Basilicata
24-mar,148,-9.4,0,100,0,0,0,Basilicata
25-mar,135,-20.1,0,100,0,0,0,Basilicata
26-mar,140,-14.8,0,100,0,0,0,Basilicata
27-mar,137,-17.3,0,100,0,0,0,Basilicata
28-mar,144,-13.1,0,100,0,0,0,Basilicata
29-mar,146,-7.7,0,100,0,0,0,Basilicata
30-mar,147,-1.8,0,100,0,0,0,Basilicata
31-mar,153,3.7,0,100,0,0,0,Basilicata
1-apr,167,24.2,0,100,0,0,0,Basilicata
2-apr,171,22.8,0,100,0,0,0,Basilicata
3-apr,164,19.9,100,0,0,0,0,Basilicata
4-apr,159,10.1,100,0,0,0,0,Basilicata
5-apr,156,6.8,100,0,0,0,0,Basilicata
6-apr,136,-7.4,0,100,0,0,0,Basilicata
7-apr,135,-12,0,100,0,0,0,Basilicata
8-apr,132,-21.2,0,100,0,0,0,Basilicata
9-apr,139,-19.1,0,100,0,0,0,Basilicata
10-apr,153,-7,0,100,0,0,0,Basilicata
11-apr,176,11,0,100,0,0,0,Basilicata
12-apr,187,20.2,0,100,0,0,0,Basilicata
13-apr,217,59,0,100,0,0,0,Basilicata
14-apr,229,69.8,0,100,0,0,0,Basilicata
15-apr,239,81.6,0,100,0,0,0,Basilicata
16-apr,234,68.8,0,100,0,0,0,Basilicata
17-apr,242,58.6,0,100,0,0,0,Basilicata
18-apr,223,26.6,0,100,0,0,0,Basilicata
19-apr,218,16.6,0,100,0,0,0,Basilicata
20-apr,212,-2.3,0,100,0,0,0,Basilicata
21-apr,205,-10.7,0,100,0,0,0,Basilicata
22-apr,203,-15.2,0,100,0,0,0,Basilicata
23-apr,205,-12.3,0,100,0,0,0,Basilicata
24-apr,194,-19.8,0,100,0,0,0,Basilicata
25-apr,197,-11.6,0,100,0,0,0,Basilicata
26-apr,198,-9.3,0,100,0,0,0,Basilicata
27-apr,188,-11.3,0,100,0,0,0,Basilicata
28-apr,190,-7,0,100,0,0,0,Basilicata
29-apr,184,-9.5,0,100,0,0,0,Basilicata
30-apr,180,-12,0,100,0,0,0,Basilicata
1-mag,188,-3.2,0,100,0,0,0,Basilicata
2-mag,172,-12.7,0,100,0,0,0,Basilicata
3-mag,168,-15.1,0,100,0,0,0,Basilicata
4-mag,165,-12.3,0,100,0,0,0,Basilicata
5-mag,163,-14.6,0,100,0,0,0,Basilicata
6-mag,157,-14.3,0,100,0,0,0,Basilicata
7-mag,148,-18.1,0,100,0,0,0,Basilicata
8-mag,133,-29.4,0,100,0,0,0,Basilicata
9-mag,138,-20.2,0,100,0,0,0,Basilicata
10-mag,137,-18.4,0,0,100,0,0,Basilicata
11-mag,139,-15.9,0,0,100,0,0,Basilicata
12-mag,129,-20.7,0,0,100,0,0,Basilicata
13-mag,120,-23.7,0,0,100,0,0,Basilicata
14-mag,119,-19.5,0,0,100,0,0,Basilicata
15-mag,119,-10.2,0,0,100,0,0,Basilicata
16-mag,117,-14.7,0,0,100,0,0,Basilicata
17-mag,116,-15.4,0,0,100,0,0,Basilicata
18-mag,117,-15.8,0,0,100,0,0,Basilicata
19-mag,107,-17.3,0,0,100,0,0,Basilicata
20-mag,100,-16.9,0,0,100,0,0,Basilicata
21-mag,90.2,-24.1,0,0,100,0,0,Basilicata
22-mag,80.7,-32.3,0,0,100,0,0,Basilicata
23-mag,70.9,-39.6,0,0,100,0,0,Basilicata
24-mag,68.5,-40.9,0,0,100,0,0,Basilicata
25-mag,62.3,-46.6,0,0,100,0,0,Basilicata
26-mag,62.1,-41.8,0,0,100,0,0,Basilicata
27-mag,62.1,-37.7,0,0,100,0,0,Basilicata
28-mag,61.2,-32.2,0,0,100,0,0,Basilicata
29-mag,57.3,-29,0,0,100,0,0,Basilicata
30-mag,53.9,-24,0,0,100,0,0,Basilicata
31-mag,54.2,-20.8,0,0,100,0,0,Basilicata
1-giu,49.5,-20.5,0,0,100,0,0,Basilicata
2-giu,44.2,-28.8,0,0,100,0,0,Basilicata
3-giu,35.1,-43.5,0,0,100,0,0,Basilicata
4-giu,34,-44.5,0,0,100,0,0,Basilicata
5-giu,31.2,-45.5,0,0,100,0,0,Basilicata
6-giu,33.4,-38,0,0,100,0,0,Basilicata
7-giu,32.5,-40.1,0,0,100,0,0,Basilicata
8-giu,34.5,-30.3,0,0,100,0,0,Basilicata
9-giu,33.4,-24.4,0,0,100,0,0,Basilicata
10-giu,39.4,12.5,0,0,100,0,0,Basilicata
11-giu,39.6,16.7,0,0,100,0,0,Basilicata
12-giu,36.3,16.4,0,0,100,0,0,Basilicata
13-giu,35.6,6.6,0,0,100,0,0,Basilicata
14-giu,35.6,9.6,0,0,100,0,0,Basilicata
15-giu,34.3,-0.5,0,0,100,0,0,Basilicata
16-giu,31.6,-5.5,0,0,100,0,0,Basilicata
17-giu,30.7,-22.2,0,0,100,0,0,Basilicata
18-giu,23.7,-40.1,0,0,100,0,0,Basilicata
19-giu,23.7,-34.7,0,0,100,0,0,Basilicata
20-giu,25.4,-28.7,0,0,100,0,0,Basilicata
21-giu,25.9,-27.2,0,0,0,0,100,Basilicata
22-giu,23.2,-32.4,0,0,0,0,100,Basilicata
23-giu,22.5,-28.9,0,0,0,0,100,Basilicata
24-giu,21.9,-28.6,0,0,0,0,100,Basilicata
25-giu,20.8,-12.3,0,0,0,0,100,Basilicata
26-giu,21.9,-7.7,0,0,0,0,100,Basilicata
27-giu,19.4,-23.7,0,0,0,0,100,Basilicata
28-giu,18.6,-28.2,0,0,0,0,100,Basilicata
29-giu,17.5,-24.4,0,0,0,0,100,Basilicata
30-giu,16.8,-25.2,0,0,0,0,100,Basilicata
1-lug,14.6,-33.3,0,0,0,0,100,Basilicata
2-lug,13.9,-33.3,0,0,0,0,100,Basilicata
3-lug,12.4,-43.3,0,0,0,0,100,Basilicata
4-lug,9.5,-50.9,0,0,0,0,100,Basilicata
5-lug,9.7,-48,0,0,0,0,100,Basilicata
6-lug,9.7,-44.8,0,0,0,0,100,Basilicata
7-lug,10.4,-38,0,0,0,0,100,Basilicata
8-lug,10.2,-30,0,0,0,0,100,Basilicata
9-lug,10.8,-22.4,0,0,0,0,100,Basilicata
10-lug,10.4,-16.2,0,0,0,0,100,Basilicata
11-lug,10.2,7.7,0,0,0,0,100,Basilicata
12-lug,10,3.8,0,0,0,0,100,Basilicata
13-lug,9.3,-3.8,0,0,0,0,100,Basilicata
14-lug,8.9,-14,0,0,0,0,100,Basilicata
15-lug,7.1,-30.4,0,0,0,0,100,Basilicata
16-lug,7.7,-28.8,0,0,0,0,100,Basilicata
17-lug,8,-22.8,0,0,0,0,100,Basilicata
18-lug,9.1,-10.7,0,0,0,0,100,Basilicata
19-lug,9.1,-9.1,0,0,0,0,100,Basilicata
20-lug,13.5,45.1,0,0,0,0,100,Basilicata
21-lug,17,89.8,0,0,0,0,100,Basilicata
22-lug,20.1,182.1,0,0,0,0,100,Basilicata
23-lug,21.5,181,0,0,0,0,100,Basilicata
24-lug,24.5,204.5,0,0,0,0,100,Basilicata
25-lug,24.1,164,0,0,0,0,100,Basilicata
26-lug,24.3,166,0,0,0,0,100,Basilicata
27-lug,24.7,82.4,0,0,0,0,100,Basilicata
28-lug,22.1,30.1,0,0,0,0,100,Basilicata
29-lug,24.3,20.9,0,0,0,0,100,Basilicata
30-lug,27.8,28.8,0,0,0,0,100,Basilicata
31-lug,34,38.8,0,0,0,0,100,Basilicata
1-ago,36.7,52.3,0,0,0,0,100,Basilicata
2-ago,37.8,55.6,0,0,0,0,100,Basilicata
3-ago,44.6,80.7,0,0,0,0,100,Basilicata
4-ago,51,130.6,0,0,0,0,100,Basilicata
5-ago,56.2,131.6,0,0,0,0,100,Basilicata
6-ago,56.2,102.6,0,0,0,0,100,Basilicata
7-ago,57.3,68.8,0,0,0,0,100,Basilicata
8-ago,57.3,56.2,0,0,0,0,100,Basilicata
9-ago,59.9,58.5,0,0,0,0,100,Basilicata
10-ago,56.8,27.5,0,0,0,0,100,Basilicata
11-ago,59.4,16.5,0,0,0,0,100,Basilicata
12-ago,59.4,5.5,0,0,0,0,100,Basilicata
13-ago,59.7,6.2,0,0,0,0,100,Basilicata
14-ago,59.5,3.8,0,0,0,0,100,Basilicata
15-ago,66.7,16.2,0,0,0,0,100,Basilicata
16-ago,63.2,5.5,0,0,0,0,100,Basilicata
17-ago,63.2,11.3,0,0,0,0,100,Basilicata
18-ago,63.9,7.7,0,0,0,0,100,Basilicata
19-ago,64.8,9.2,0,0,0,0,100,Basilicata
20-ago,65.9,10.4,0,0,0,0,100,Basilicata
21-ago,62.8,5.5,0,0,0,0,100,Basilicata
22-ago,60.8,-8.8,0,0,0,0,100,Basilicata
23-ago,61.9,-2,0,0,0,0,100,Basilicata
24-ago,65.9,4.3,0,0,0,0,100,Basilicata
25-ago,68.8,7.7,0,0,0,0,100,Basilicata
26-ago,65.2,0.6,0,0,0,0,100,Basilicata
27-ago,68.8,4.4,0,0,0,0,100,Basilicata
28-ago,69.9,11.3,0,0,0,0,100,Basilicata
29-ago,73.6,21,0,0,0,0,100,Basilicata
30-ago,72.5,17.1,0,0,0,0,100,Basilicata
31-ago,77.4,17.5,0,0,0,0,100,Basilicata
1-set,76.5,11.1,0,0,0,0,100,Basilicata
2-set,74.9,14.8,0,0,0,0,100,Basilicata
3-set,74.1,7.7,0,0,0,0,100,Basilicata
4-set,72.9,4.2,0,0,0,0,100,Basilicata
5-set,65.9,-10.4,0,0,0,0,100,Basilicata
6-set,66.3,-8.6,0,0,0,0,100,Basilicata
7-set,65.6,-15.3,0,0,0,0,100,Basilicata
8-set,59.2,-22.7,0,0,0,0,100,Basilicata
9-set,57.2,-23.7,0,0,0,0,100,Basilicata
10-set,52.2,-29.6,0,0,0,0,100,Basilicata
11-set,50.6,-30.6,0,0,0,0,100,Basilicata
12-set,52.8,-19.9,0,0,0,0,100,Basilicata
13-set,53.1,-19.8,0,0,0,0,100,Basilicata
14-set,46.4,-29.2,0,0,0,0,100,Basilicata
15-set,54.2,-8.3,0,0,0,0,100,Basilicata
16-set,55.5,-2.9,0,0,0,0,100,Basilicata
17-set,55.5,6.3,0,0,0,0,100,Basilicata
18-set,53.5,5.8,0,0,0,0,100,Basilicata
19-set,50.6,-4.2,0,0,0,0,100,Basilicata
20-set,51,-4.1,0,0,0,0,100,Basilicata
21-set,47.7,2.8,0,0,0,0,100,Basilicata
22-set,38.2,-29.6,0,0,0,0,100,Basilicata
23-set,38.7,-30.3,0,0,0,0,100,Basilicata
24-set,38.4,-30.9,0,0,0,0,100,Basilicata
25-set,38.2,-28.7,0,0,0,0,100,Basilicata
26-set,35.2,-30.3,0,0,0,0,100,Basilicata
27-set,34,-33.3,0,0,0,0,100,Basilicata
28-set,32.5,-31.8,0,0,0,0,100,Basilicata
29-set,40.2,5.3,0,0,0,0,100,Basilicata
30-set,45.7,17.9,0,0,0,0,100,Basilicata
1-ott,46.9,22.4,0,0,0,0,100,Basilicata
2-ott,46.8,22.5,0,0,0,0,100,Basilicata
3-ott,55.3,57,0,0,0,0,100,Basilicata
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1-ott,6,-23.7,0,0,0,0,0,Calabria
2-ott,6,-5.8,0,0,0,0,0,Calabria
3-ott,7,10.8,0,0,0,0,0,Calabria
4-ott,6,-7.5,0,0,0,0,0,Calabria
5-ott,7,14.2,0,0,0,0,0,Calabria
6-ott,8,43.4,0,0,0,0,0,Calabria
7-ott,7,42.9,0,0,0,0,0,Calabria
8-ott,8,35.8,0,0,0,0,0,Calabria
9-ott,9,47.4,0,0,0,0,0,Calabria
10-ott,11,72.4,0,0,0,0,0,Calabria
11-ott,12,105.4,0,0,0,0,0,Calabria
12-ott,14,100,0,0,0,0,0,Calabria
13-ott,15,96.5,0,0,0,0,0,Calabria
14-ott,17,130.7,0,0,0,0,0,Calabria
15-ott,18,136.8,0,0,0,0,0,Calabria
16-ott,21,138.7,0,0,0,0,0,Calabria
17-ott,23,101.4,0,0,0,0,0,Calabria
18-ott,25,106.1,0,0,0,0,0,Calabria
19-ott,28,103.5,0,0,0,0,0,Calabria
20-ott,31,106.1,0,0,0,0,0,Calabria
21-ott,35,101.5,0,0,0,0,0,Calabria
22-ott,43,134.3,0,0,0,0,0,Calabria
23-ott,46,113.5,0,0,0,0,0,Calabria
24-ott,49,117.3,0,0,0,0,0,Calabria
25-ott,55,118.9,0,0,0,0,0,Calabria
26-ott,59,109.7,0,0,0,0,0,Calabria
27-ott,66,115.8,0,0,0,0,0,Calabria
28-ott,69,99.8,0,0,0,0,0,Calabria
29-ott,71,67.5,0,0,0,0,0,Calabria
30-ott,76,65.7,0,0,0,0,0,Calabria
31-ott,77,56.7,0,0,0,0,0,Calabria
1-nov,81,47.7,0,0,0,0,0,Calabria
2-nov,85,44.8,0,0,0,0,0,Calabria
3-nov,87,31,0,0,0,0,0,Calabria
4-nov,90,30.1,0,0,0,0,0,Calabria
5-nov,97,36.5,0,0,0,0,0,Calabria
6-nov,99,30.5,100,0,0,0,0,Calabria
7-nov,109,40.4,100,0,0,0,0,Calabria
8-nov,115,41.8,100,0,0,0,0,Calabria
9-nov,125,47.1,100,0,0,0,0,Calabria
10-nov,132,53,100,0,0,0,0,Calabria
11-nov,139,53.7,100,0,0,0,0,Calabria
12-nov,142,46.2,100,0,0,0,0,Calabria
13-nov,144,46,100,0,0,0,0,Calabria
14-nov,141,29.5,100,0,0,0,0,Calabria
15-nov,140,21.9,100,0,0,0,0,Calabria
16-nov,132,5.9,100,0,0,0,0,Calabria
17-nov,147,10.7,100,0,0,0,0,Calabria
18-nov,176,27.4,100,0,0,0,0,Calabria
19-nov,181,27.1,100,0,0,0,0,Calabria
20-nov,192,33.6,100,0,0,0,0,Calabria
21-nov,197,40.1,100,0,0,0,0,Calabria
22-nov,203,44.7,100,0,0,0,0,Calabria
23-nov,204,54.2,100,0,0,0,0,Calabria
24-nov,184,25.5,100,0,0,0,0,Calabria
25-nov,152,-13.9,100,0,0,0,0,Calabria
26-nov,146,-19.1,100,0,0,0,0,Calabria
27-nov,144,-25.3,100,0,0,0,0,Calabria
28-nov,144,-27.1,100,0,0,0,0,Calabria
29-nov,136,-33,0,100,0,0,0,Calabria
30-nov,133,-34.8,0,100,0,0,0,Calabria
1-dic,134,-27.4,0,100,0,0,0,Calabria
2-dic,128,-15.8,0,100,0,0,0,Calabria
3-dic,122,-16.7,0,100,0,0,0,Calabria
4-dic,115,-19.7,0,100,0,0,0,Calabria
5-dic,109,-24.1,0,100,0,0,0,Calabria
6-dic,111,-17.9,0,100,0,0,0,Calabria
7-dic,106,-20,0,100,0,0,0,Calabria
8-dic,98,-26.8,0,100,0,0,0,Calabria
9-dic,93,-27.4,0,100,0,0,0,Calabria
10-dic,87,-28.6,0,100,0,0,0,Calabria
11-dic,77,-33.5,0,100,0,0,0,Calabria
12-dic,73,-33,0,100,0,0,0,Calabria
13-dic,67,-39.8,0,0,100,0,0,Calabria
14-dic,67,-37.4,0,0,100,0,0,Calabria
15-dic,68,-30.8,0,0,100,0,0,Calabria
16-dic,71,-24,0,0,100,0,0,Calabria
17-dic,70,-19.4,0,0,100,0,0,Calabria
18-dic,74,-3.8,0,0,100,0,0,Calabria
19-dic,72,-0.9,0,0,100,0,0,Calabria
20-dic,72,7.6,0,0,100,0,0,Calabria
21-dic,69,3.9,0,0,100,0,0,Calabria
22-dic,72,6.8,0,0,100,0,0,Calabria
23-dic,77,9.1,0,0,100,0,0,Calabria
24-dic,81,16.3,100,0,0,0,0,Calabria
25-dic,83,12.3,100,0,0,0,0,Calabria
26-dic,85,16.9,100,0,0,0,0,Calabria
27-dic,82,13.9,100,0,0,0,0,Calabria
28-dic,88,26.6,0,100,0,0,0,Calabria
29-dic,84,16.2,0,100,0,0,0,Calabria
30-dic,93,20.4,0,100,0,0,0,Calabria
31-dic,101,24.1,100,0,0,0,0,Calabria
1-gen,106,27.5,100,0,0,0,0,Calabria
2-gen,103,21.2,100,0,0,0,0,Calabria
3-gen,101,22.9,100,0,0,0,0,Calabria
4-gen,101,15.8,0,100,0,0,0,Calabria
5-gen,102,21.8,100,0,0,0,0,Calabria
6-gen,99,7.3,100,0,0,0,0,Calabria
7-gen,97,-3.8,0,0,100,0,0,Calabria
8-gen,98,-7.5,0,0,100,0,0,Calabria
9-gen,111,8.3,0,100,0,0,0,Calabria
10-gen,125,23.6,0,100,0,0,0,Calabria
11-gen,127,25.6,0,100,0,0,0,Calabria
12-gen,131,28.5,0,100,0,0,0,Calabria
13-gen,125,25.8,0,100,0,0,0,Calabria
14-gen,121,24.5,0,100,0,0,0,Calabria
15-gen,124,26.6,0,100,0,0,0,Calabria
16-gen,117,5.4,0,100,0,0,0,Calabria
17-gen,114,-8.7,0,100,0,0,0,Calabria
18-gen,113,-11.2,0,100,0,0,0,Calabria
19-gen,110,-16.1,0,100,0,0,0,Calabria
20-gen,112,-10.8,0,100,0,0,0,Calabria
21-gen,110,-9.1,0,100,0,0,0,Calabria
22-gen,108,-12.6,0,100,0,0,0,Calabria
23-gen,114,-2.6,0,100,0,0,0,Calabria
24-gen,106,-6.5,0,100,0,0,0,Calabria
25-gen,104,-8.2,0,100,0,0,0,Calabria
26-gen,106,-3.7,0,100,0,0,0,Calabria
27-gen,103,-7.4,0,100,0,0,0,Calabria
28-gen,106,-4.1,0,100,0,0,0,Calabria
29-gen,100,-8,0,100,0,0,0,Calabria
30-gen,90,-20.9,0,100,0,0,0,Calabria
31-gen,89,-16.2,0,100,0,0,0,Calabria
1-feb,89,-14.7,0,0,100,0,0,Calabria
2-feb,85,-19.8,0,0,100,0,0,Calabria
3-feb,88,-14.9,0,0,100,0,0,Calabria
4-feb,83,-21.8,0,0,100,0,0,Calabria
5-feb,82,-17.8,0,0,100,0,0,Calabria
6-feb,80,-10.8,0,0,100,0,0,Calabria
7-feb,77,-13.8,0,0,100,0,0,Calabria
8-feb,74,-16.4,0,0,100,0,0,Calabria
9-feb,75,-11.5,0,0,100,0,0,Calabria
10-feb,70,-20.8,0,0,100,0,0,Calabria
11-feb,69,-15.9,0,0,100,0,0,Calabria
12-feb,63,-23.2,0,0,100,0,0,Calabria
13-feb,65,-19.1,0,0,100,0,0,Calabria
14-feb,66,-13.8,0,0,100,0,0,Calabria
15-feb,66,-11.5,0,0,100,0,0,Calabria
16-feb,62,-17.6,0,0,100,0,0,Calabria
17-feb,60,-14.4,0,0,100,0,0,Calabria
18-feb,58,-16.6,0,0,100,0,0,Calabria
19-feb,61,-2.6,0,0,100,0,0,Calabria
20-feb,60,-7.4,0,0,100,0,0,Calabria
21-feb,61,-7.6,0,0,100,0,0,Calabria
22-feb,61,-7.4,0,0,100,0,0,Calabria
23-feb,60,-2.5,0,0,100,0,0,Calabria
24-feb,66,11,0,0,100,0,0,Calabria
25-feb,68,16.8,0,0,100,0,0,Calabria
26-feb,71,16.1,0,0,100,0,0,Calabria
27-feb,69,15.3,0,0,100,0,0,Calabria
28-feb,69,12.5,0,0,100,0,0,Calabria
1-mar,71,16.4,0,0,100,0,0,Calabria
2-mar,70,15.7,0,0,100,0,0,Calabria
3-mar,67,1.8,0,0,100,0,0,Calabria
4-mar,69,2,0,0,100,0,0,Calabria
5-mar,70,-1.4,0,0,100,0,0,Calabria
6-mar,76,9,0,0,100,0,0,Calabria
7-mar,79,15.1,0,0,100,0,0,Calabria
8-mar,76,7.6,0,0,100,0,0,Calabria
9-mar,79,12.3,0,0,100,0,0,Calabria
10-mar,81,20.8,0,0,100,0,0,Calabria
11-mar,91,32.3,0,0,100,0,0,Calabria
12-mar,94,33.8,0,0,100,0,0,Calabria
13-mar,93,22.6,0,0,100,0,0,Calabria
14-mar,97,21.8,0,0,100,0,0,Calabria
15-mar,103,35.8,0,100,0,0,0,Calabria
16-mar,112,42.4,0,100,0,0,0,Calabria
17-mar,108,33.1,0,100,0,0,0,Calabria
18-mar,108,17.9,0,100,0,0,0,Calabria
19-mar,112,19,0,100,0,0,0,Calabria
20-mar,118,27,0,100,0,0,0,Calabria
21-mar,124,28.2,0,100,0,0,0,Calabria
22-mar,121,17,0,100,0,0,0,Calabria
23-mar,121,8.3,0,100,0,0,0,Calabria
24-mar,129,19.2,0,100,0,0,0,Calabria
25-mar,133,23.3,0,100,0,0,0,Calabria
26-mar,135,20.8,0,100,0,0,0,Calabria
27-mar,141,19.5,0,100,0,0,0,Calabria
28-mar,138,11.7,0,100,0,0,0,Calabria
29-mar,141,16.5,100,0,0,0,0,Calabria
30-mar,140,15.5,100,0,0,0,0,Calabria
31-mar,139,7.6,100,0,0,0,0,Calabria
1-apr,141,6.5,100,0,0,0,0,Calabria
2-apr,144,7,100,0,0,0,0,Calabria
3-apr,141,0.2,100,0,0,0,0,Calabria
4-apr,149,7.5,100,0,0,0,0,Calabria
5-apr,149,5.5,100,0,0,0,0,Calabria
6-apr,143,2.5,100,0,0,0,0,Calabria
7-apr,140,1.1,100,0,0,0,0,Calabria
8-apr,139,-1.4,100,0,0,0,0,Calabria
9-apr,142,-1.6,100,0,0,0,0,Calabria
10-apr,144,1.7,100,0,0,0,0,Calabria
11-apr,148,-0.6,100,0,0,0,0,Calabria
12-apr,149,0.6,0,100,0,0,0,Calabria
13-apr,169,18.1,0,100,0,0,0,Calabria
14-apr,183,29.9,0,100,0,0,0,Calabria
15-apr,186,33.1,0,100,0,0,0,Calabria
16-apr,181,27.8,0,100,0,0,0,Calabria
17-apr,181,26.2,0,100,0,0,0,Calabria
18-apr,176,19.1,0,100,0,0,0,Calabria
19-apr,172,15.4,0,100,0,0,0,Calabria
20-apr,166,-2.2,0,100,0,0,0,Calabria
21-apr,162,-11.3,0,100,0,0,0,Calabria
22-apr,154,-17.2,0,100,0,0,0,Calabria
23-apr,163,-10.1,0,100,0,0,0,Calabria
24-apr,167,-7.9,0,100,0,0,0,Calabria
25-apr,166,-5.8,0,100,0,0,0,Calabria
26-apr,168,-2.8,0,100,0,0,0,Calabria
27-apr,166,0,0,100,0,0,0,Calabria
28-apr,167,2.9,0,100,0,0,0,Calabria
29-apr,171,11,0,100,0,0,0,Calabria
30-apr,160,-2.1,0,100,0,0,0,Calabria
1-mag,149,-11,0,100,0,0,0,Calabria
2-mag,138,-16.9,0,100,0,0,0,Calabria
3-mag,140,-16.3,0,100,0,0,0,Calabria
4-mag,134,-18.9,0,100,0,0,0,Calabria
5-mag,123,-26.1,0,100,0,0,0,Calabria
6-mag,116,-31.8,0,100,0,0,0,Calabria
7-mag,119,-25.6,0,100,0,0,0,Calabria
8-mag,119,-20.2,0,100,0,0,0,Calabria
9-mag,120,-13,0,100,0,0,0,Calabria
10-mag,117,-16.7,0,0,100,0,0,Calabria
11-mag,113,-15.6,0,0,100,0,0,Calabria
12-mag,113,-8.2,0,0,100,0,0,Calabria
13-mag,112,-3.5,0,0,100,0,0,Calabria
14-mag,102,-14.3,0,0,100,0,0,Calabria
15-mag,94,-20.5,0,0,100,0,0,Calabria
16-mag,90,-25.3,0,0,100,0,0,Calabria
17-mag,84,-27.7,0,0,100,0,0,Calabria
18-mag,78,-31.6,0,0,100,0,0,Calabria
19-mag,75,-33.9,0,0,100,0,0,Calabria
20-mag,71,-36.4,0,0,100,0,0,Calabria
21-mag,71.4,-29.9,0,0,100,0,0,Calabria
22-mag,69.7,-26.1,0,0,100,0,0,Calabria
23-mag,66.5,-25.7,0,0,100,0,0,Calabria
24-mag,66.5,-21.3,0,0,100,0,0,Calabria
25-mag,66.7,-13.9,0,0,100,0,0,Calabria
26-mag,65.5,-12.4,0,0,100,0,0,Calabria
27-mag,61.4,-14,0,0,100,0,0,Calabria
28-mag,53.5,-25.1,0,0,100,0,0,Calabria
29-mag,54.3,-22,0,0,100,0,0,Calabria
30-mag,52.9,-20.4,0,0,100,0,0,Calabria
31-mag,52.2,-21.4,0,0,100,0,0,Calabria
1-giu,50.2,-24.8,0,0,100,0,0,Calabria
2-giu,47.7,-27.2,0,0,100,0,0,Calabria
3-giu,43.4,-29.3,0,0,100,0,0,Calabria
4-giu,47.7,-10.9,0,0,100,0,0,Calabria
5-giu,42.3,-22.2,0,0,100,0,0,Calabria
6-giu,41.7,-21.2,0,0,100,0,0,Calabria
7-giu,40.7,-22,0,0,100,0,0,Calabria
8-giu,40,-20.2,0,0,100,0,0,Calabria
9-giu,37.7,-20.9,0,0,100,0,0,Calabria
10-giu,36.3,-16.2,0,0,100,0,0,Calabria
11-giu,33.3,-30.1,0,0,100,0,0,Calabria
12-giu,33.6,-20.7,0,0,100,0,0,Calabria
13-giu,30.6,-26.7,0,0,100,0,0,Calabria
14-giu,29.5,-27.7,0,0,100,0,0,Calabria
15-giu,27.9,-30.3,0,0,100,0,0,Calabria
16-giu,25.3,-32.8,0,0,100,0,0,Calabria
17-giu,24.9,-31.5,0,0,100,0,0,Calabria
18-giu,22,-33.9,0,0,100,0,0,Calabria
19-giu,23.7,-29.4,0,0,100,0,0,Calabria
20-giu,22.7,-25.6,0,0,100,0,0,Calabria
21-giu,22.8,-22.4,0,0,0,0,100,Calabria
22-giu,22,-21,0,0,0,0,100,Calabria
23-giu,22.1,-12.8,0,0,0,0,100,Calabria
24-giu,20,-19.5,0,0,0,0,100,Calabria
25-giu,18,-18.4,0,0,0,0,100,Calabria
26-giu,14.1,-40.7,0,0,0,0,100,Calabria
27-giu,13.1,-42.4,0,0,0,0,100,Calabria
28-giu,12.4,-45.7,0,0,0,0,100,Calabria
29-giu,12.8,-41.8,0,0,0,0,100,Calabria
30-giu,10.6,-52,0,0,0,0,100,Calabria
1-lug,10.4,-47.9,0,0,0,0,100,Calabria
2-lug,9.1,-49.7,0,0,0,0,100,Calabria
3-lug,10.1,-28.4,0,0,0,0,100,Calabria
4-lug,9.4,-28,0,0,0,0,100,Calabria
5-lug,9.6,-22.3,0,0,0,0,100,Calabria
