Data,Regione,Ricoverati in area non critica,Totale dei posti letto in area non critica,Ricoverati in Terapia Intensiva,Totale dei posti letto in Terapia Intensiva,TI attivabili,Occupazione COVID in area non critica (%),Occupazione COVID in Terapia Intensiva (%),Abitanti,Totale posti in area non critica/100K ab,Totale posti in TI/100K ab,Aggiornamento AGENAS,Aggiornamento,Popup,,,,,
25/09/21,Sardegna,148,1602,18,204,16,9.24,8.82,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
26/09/21,Sardegna,146,1602,17,204,16,9.11,8.33,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
27/09/21,Sardegna,143,1602,15,204,16,8.93,7.35,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
28/09/21,Sardegna,140,1602,14,204,16,8.74,6.86,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
29/09/21,Sardegna,135,1602,13,204,16,8.43,6.37,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
30/09/21,Sardegna,127,1602,10,204,16,7.93,4.9,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
01/10/21,Sardegna,121,1602,11,204,16,7.55,5.39,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
02/10/21,Sardegna,111,1602,15,204,16,6.93,7.35,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
03/10/21,Sardegna,107,1602,15,204,16,6.68,7.35,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
04/10/21,Sardegna,110,1602,17,204,16,6.87,8.33,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
05/10/21,Sardegna,107,1602,18,204,16,6.68,8.82,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
06/10/21,Sardegna,107,1602,16,204,16,6.68,7.84,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
07/10/21,Sardegna,100,1602,15,204,16,6.24,7.35,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
