Paese,dato,date,year_week,Ospedali/TI,source,url
Ireland,Terapie Intensive,4/4/2020,2020-W14,140,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/5/2020,2020-W14,139,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/6/2020,2020-W15,144,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/7/2020,2020-W15,143,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/8/2020,2020-W15,146,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/9/2020,2020-W15,151,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/10/2020,2020-W15,155,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/11/2020,2020-W15,155,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/12/2020,2020-W15,148,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/13/2020,2020-W16,143,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/14/2020,2020-W16,149,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/15/2020,2020-W16,140,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/16/2020,2020-W16,142,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/17/2020,2020-W16,137,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/18/2020,2020-W16,134,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/19/2020,2020-W16,133,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/20/2020,2020-W17,139,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/21/2020,2020-W17,133,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/22/2020,2020-W17,131,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/23/2020,2020-W17,123,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/24/2020,2020-W17,118,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/25/2020,2020-W17,123,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/26/2020,2020-W17,120,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/27/2020,2020-W18,117,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/28/2020,2020-W18,113,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/29/2020,2020-W18,103,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,4/30/2020,2020-W18,106,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/1/2020,2020-W18,99,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/2/2020,2020-W18,99,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/3/2020,2020-W18,93,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/4/2020,2020-W19,91,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/5/2020,2020-W19,90,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/6/2020,2020-W19,82,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/7/2020,2020-W19,76,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/8/2020,2020-W19,72,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/9/2020,2020-W19,72,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/10/2020,2020-W19,72,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/11/2020,2020-W20,69,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/12/2020,2020-W20,67,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/13/2020,2020-W20,62,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/14/2020,2020-W20,59,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/15/2020,2020-W20,56,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/16/2020,2020-W20,54,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/17/2020,2020-W20,51,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/18/2020,2020-W21,55,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/19/2020,2020-W21,54,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/20/2020,2020-W21,49,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/21/2020,2020-W21,52,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/22/2020,2020-W21,49,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/23/2020,2020-W21,51,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/24/2020,2020-W21,49,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/25/2020,2020-W22,48,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/26/2020,2020-W22,48,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/27/2020,2020-W22,48,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/28/2020,2020-W22,45,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/29/2020,2020-W22,42,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/30/2020,2020-W22,36,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,5/31/2020,2020-W22,36,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/1/2020,2020-W23,37,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/2/2020,2020-W23,36,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/3/2020,2020-W23,37,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/4/2020,2020-W23,36,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/5/2020,2020-W23,37,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/6/2020,2020-W23,36,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/7/2020,2020-W23,34,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/8/2020,2020-W24,34,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/9/2020,2020-W24,35,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/10/2020,2020-W24,29,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/11/2020,2020-W24,27,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/12/2020,2020-W24,27,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/14/2020,2020-W24,27,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/15/2020,2020-W25,24,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/16/2020,2020-W25,20,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/17/2020,2020-W25,21,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/18/2020,2020-W25,21,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/19/2020,2020-W25,16,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/20/2020,2020-W25,17,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/21/2020,2020-W25,16,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/22/2020,2020-W26,16,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/23/2020,2020-W26,11,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/24/2020,2020-W26,9,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/25/2020,2020-W26,12,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/26/2020,2020-W26,12,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/27/2020,2020-W26,11,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/28/2020,2020-W26,11,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/29/2020,2020-W27,12,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,6/30/2020,2020-W27,13,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/1/2020,2020-W27,12,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/2/2020,2020-W27,10,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/3/2020,2020-W27,10,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/4/2020,2020-W27,11,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/5/2020,2020-W27,10,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/6/2020,2020-W28,10,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/7/2020,2020-W28,9,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/8/2020,2020-W28,9,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/9/2020,2020-W28,9,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/10/2020,2020-W28,9,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/11/2020,2020-W28,10,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/12/2020,2020-W28,11,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/13/2020,2020-W29,10,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/14/2020,2020-W29,10,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/15/2020,2020-W29,8,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/16/2020,2020-W29,8,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/17/2020,2020-W29,8,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/18/2020,2020-W29,8,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/19/2020,2020-W29,9,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/20/2020,2020-W30,8,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/21/2020,2020-W30,7,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/22/2020,2020-W30,6,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/23/2020,2020-W30,6,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/24/2020,2020-W30,5,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/25/2020,2020-W30,5,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/26/2020,2020-W30,5,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/27/2020,2020-W31,6,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/28/2020,2020-W31,6,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/29/2020,2020-W31,4,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/30/2020,2020-W31,4,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,7/31/2020,2020-W31,4,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/1/2020,2020-W31,4,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/2/2020,2020-W31,4,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/3/2020,2020-W32,5,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/4/2020,2020-W32,5,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/5/2020,2020-W32,6,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/6/2020,2020-W32,5,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/7/2020,2020-W32,5,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/8/2020,2020-W32,6,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/9/2020,2020-W32,6,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/10/2020,2020-W33,7,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/11/2020,2020-W33,5,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/12/2020,2020-W33,6,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/13/2020,2020-W33,6,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/14/2020,2020-W33,8,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/15/2020,2020-W33,8,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/16/2020,2020-W33,8,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/17/2020,2020-W34,8,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/18/2020,2020-W34,7,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/19/2020,2020-W34,6,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/20/2020,2020-W34,6,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/21/2020,2020-W34,6,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/22/2020,2020-W34,6,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/23/2020,2020-W34,6,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/24/2020,2020-W35,5,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/25/2020,2020-W35,4,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/26/2020,2020-W35,4,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Terapie Intensive,8/27/2020,2020-W35,5,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
